,ax
1352,5526.585252626675
1353,5519.991118824931
1354,5521.292293055156
1355,5526.564000938328
1356,5520.941049883549
1357,5519.101191139238
1358,5521.705521094827
1359,5522.910269235144
1360,5526.324252956842
1361,5519.657891747327
1362,5518.751077776796
1363,5524.256160807332
1364,5524.969793724214
1365,5529.580437295334
1366,5527.834777909442
1367,5529.903016089667
1368,5535.708398747127
1369,5529.223132650202
1370,5528.151965083206
1371,5531.156368872496
1372,5533.815017318498
1373,5532.9890972484345
1374,5536.470295496713
1375,5528.450246036174
1376,5532.618012802298
1377,5530.062522228021
1378,5523.740027164372
1379,5526.587827004471
1380,5518.945530630027
1381,5521.832614053805
1382,5516.81046009503
1383,5515.731463283855
1384,5528.147015827352
1385,5532.083583289337
1386,5528.974544878089
1387,5535.068941589955
1388,5536.624527906927
1389,5527.922421694182
1390,5532.301706053048
1391,5535.1435240519095
1392,5530.969203467559
1393,5540.91758252557
1394,5526.975583597158
1395,5539.09623179524
1396,5538.976356092555
1397,5533.139714126302
1398,5532.307479452109
1399,5535.137192650281
1400,5533.1433148701635
1401,5536.960192343307
1402,5533.902166516958
1403,5535.893225640102
1404,5538.575153770139
1405,5534.856636536341
1406,5534.652346419764
1407,5537.827382882447
1408,5534.432778524208
1409,5531.174391428163
1410,5533.230911238979
1411,5537.721995433342
1412,5534.3235319597725
1413,5537.457538561288
1414,5533.783880212321
1415,5533.703157119803
1416,5530.030271819688
1417,5537.976589326548
1418,5538.414139825237
1419,5531.727097229578
1420,5538.472472188565
1421,5532.618445419947
1422,5530.806552071859
1423,5550.242093981439
1424,5534.481306572269
1425,5533.6909105444865
1426,5533.924583345659
1427,5529.856258918276
1428,5533.137845219957
1429,5533.145507631566
1430,5539.965471181492
1431,5545.441008981151
1432,5537.814438170142
1433,5539.92640565583
1434,5534.183403068856
1435,5535.832383799654
1436,5539.083394243959
1437,5543.258977289617
1438,5546.852383369631
1439,5521.803386882122
1440,5511.9466159442045
1441,5517.982529941194
1442,5511.731925829634
1443,5517.247905420024
1444,5521.631086630572
1445,5518.183841322073
1446,5513.932719121473
1447,5518.500864763776
1448,5531.354585408326
1449,5537.011552319164
1450,5537.740807795387
1451,5535.50304515745
1452,5533.089519706294
1453,5531.679386344482
1454,5535.388013374727
1455,5532.428814718922
1456,5532.026214930042
1457,5531.442520814074
1458,5534.095370776214
1459,5533.030153072481
1460,5542.12202870739
1461,5532.709019415482
1462,5534.3639991495975
1463,5533.222251828767
1464,5535.5061545918
1465,5537.992737581134
1466,5532.642909244105
1467,5535.255651156005
1468,5537.417450740482
1469,5534.291837092463
1470,5538.60689129507
1471,5534.280215785682
1472,5536.165152684537
1473,5531.948013328214
1474,5536.348363151147
1475,5536.38108448237
1476,5534.615870014867
1477,5536.364533849707
1478,5532.43664148926
1479,5530.840518064499
1480,5531.060056144531
1481,5531.989603831264
1482,5530.429123603468
1483,5535.8970165521905
1484,5534.5643531000405
1485,5533.196592728286
1486,5532.6005872595815
1487,5536.418455442413
1488,5534.522901035115
1489,5526.101341717815
1490,5535.899337734176
1491,5534.163643263698
1492,5535.837773444008
1493,5537.233024897981
1494,5538.249051096394
1495,5537.424652445892
1496,5534.6751340474775
1497,5533.026187729292
1498,5530.999548540954
1499,5535.948472092479
1500,5534.057664693185
1501,5538.8164586957455
1502,5527.19406446106
1503,5533.556764987646
1504,5533.663372178289
1505,5530.467981460678
1506,5539.051887348327
1507,5530.868414838329
1508,5530.706398106845
1509,5536.54274868226
1510,5535.123688036008
1511,5534.534308416527
1512,5532.480061479973
1513,5528.976653769815
1514,5535.099654580398
1515,5532.609361346517
1516,5542.446517265713
1517,5532.701879213153
1518,5530.236045474219
1519,5531.693544186747
1520,5537.498002891064
1521,5535.291140273133
1522,5532.358349981127
1523,5530.640354739629
1524,5534.063499528679
1525,5530.47899313812
1526,5537.264787294979
1527,5531.746750061836
1528,5535.662593480369
1529,5533.254072216214
1530,5532.30680632813
1531,5538.5422445676695
1532,5536.525903388475
1533,5535.590447558493
1534,5532.611775255892
1535,5534.654563681895
1536,5529.0963298626475
1537,5537.839859611689
1538,5534.970081939389
1539,5533.189215318022
1540,5529.954267387872
1541,5531.927591915478
1542,5531.941427220819
1543,5530.166385343559
1544,5532.711130820223
1545,5531.266330645982
1546,5535.340135250303
1547,5531.271320088137
1548,5530.397416537435
1549,5535.878830395411
1550,5538.00031226271
1551,5533.9501265642875
1552,5534.492575142306
1553,5530.409577763857
1554,5536.633365593799
1555,5528.989336947598
1556,5535.357321927994
1557,5535.9747269626705
1558,5532.956876519709
1559,5534.794446623341
1560,5536.452622699171
1561,5532.749688959257
1562,5536.023917601765
1563,5532.689541540816
1564,5527.22625543885
1565,5530.605910024758
1566,5535.369486445818
1567,5535.731937282357
1568,5534.053983607883
1569,5531.3982840574345
1570,5536.0464363409665
1571,5536.42854026672
1572,5537.307922226431
1573,5528.095111692456
1574,5532.9204615122335
1575,5535.876229415646
1576,5532.241727208395
1577,5536.956891607533
1578,5536.796082216695
1579,5532.532871352751
1580,5535.235425226683
1581,5530.375083484837
1582,5542.334112079321
1583,5565.484172553667
1584,5561.125862455745
1585,5564.35325413583
1586,5569.914550343043
1587,5571.769904843546
1588,5565.9480750229695
1589,5568.619665911038
1590,5567.534431488654
1591,5569.176479304473
1592,5566.531995421499
1593,5563.114554381106
1594,5564.346661742331
1595,5564.698533472774
1596,5559.995667455577
1597,5563.041636034311
1598,5565.252262273138
1599,5563.960228150578
1600,5568.429477437082
1601,5564.387078447137
1602,5566.198775144687
1603,5562.247584305274
1604,5566.213073612179
1605,5563.79935647774
1606,5561.7850544298835
1607,5566.223699398641
1608,5561.277480961213
1609,5560.703369472443
1610,5563.882511168566
1611,5560.201399112358
1612,5564.964983634245
1613,5561.863872094723
1614,5560.679837430985
1615,5562.4403707753645
1616,5564.9744726201925
1617,5568.223988212908
1618,5574.2335111012735
1619,5569.803420956797
1620,5545.364648993103
1621,5512.003062195201
1622,5480.93965117178
1623,5501.035110297938
1624,5508.940835911126
1625,5523.275518599896
1626,5529.709033177465
1627,5534.623670925678
1628,5513.888014385673
1629,5540.176928031269
1630,5536.49247183564
1631,5542.647025548014
1632,5540.975298358785
1633,5538.526500730927
1634,5515.983374837367
1635,5528.801315209217
1636,5534.101584704751
1637,5534.330595361891
1638,5519.976686897849
1639,5524.542427399306
1640,5494.521956398227
1641,5524.350620223997
1642,5530.284929420263
1643,5528.481193396326
1644,5526.49788777541
1645,5512.222283576682
1646,5524.450289138645
1647,5524.432085886694
1648,5528.390995986748
1649,5551.633722701022
1650,5564.216253892239
1651,5544.4734820122385
1652,5527.101951482548
1653,5524.4930996039975
1654,5534.377811852704
1655,5536.295938453757
1656,5532.927050805693
1657,5558.005752327008
1658,5526.613342131817
1659,5499.10938774061
1660,5520.891056308572
1661,5525.7403748997185
1662,5521.373676246826
1663,5510.297104805087
1664,5506.142824967481
1665,5509.716926197771
1666,5518.012351456992
1667,5540.145083715453
1668,5522.420763686525
1669,5496.608133686262
1670,5503.150450385397
1671,5522.078404385984
1672,5509.949252384873
1673,5522.361310589826
1674,5511.825910429166
1675,5529.891189673653
1676,5546.1017815859905
1677,5518.17461844843
1678,5521.168252045801
1679,5519.183889494401
1680,5519.6241096915655
1681,5514.2354589244
1682,5527.519868570484
1683,5518.187805003527
1684,5520.549661808115
1685,5529.616194871491
1686,5519.301928063536
1687,5510.6413743748
1688,5534.242022839546
1689,5554.870823078782
1690,5562.643298610766
1691,5603.66216996585
1692,5622.529189251465
1693,5611.9255886681185
1694,5602.461973332843
1695,5590.768560173736
1696,5592.788952109645
1697,5590.33450836363
1698,5594.701275624385
1699,5574.0759286519515
1700,5563.241893880832
1701,5543.539681553837
1702,5568.712530535331
1703,5553.186897261141
1704,5544.53274440548
1705,5547.478634020664
1706,5551.617927967614
1707,5545.466582829073
1708,5555.724905431492
1709,5536.850551723929
1710,5548.276482728793
1711,5544.942422853946
1712,5552.094740105345
1713,5531.641347997173
1714,5558.246795846585
1715,5603.620939070323
1716,5610.225585375454
1717,5597.282650046351
1718,5573.581779733964
1719,5582.8892689615905
1720,5590.492334235609
1721,5586.64179825171
1722,5591.298745371193
1723,5583.881651823801
1724,5586.220259463912
1725,5584.145334364026
1726,5587.980222942414
1727,5582.4921652176145
1728,5577.340902938536
1729,5579.4283619114585
1730,5587.310080945175
1731,5578.224666417828
1732,5581.9680094572
1733,5583.311941472835
1734,5586.311924008262
1735,5584.224013589973
1736,5582.633125361845
1737,5581.341118887715
1738,5580.860322612955
1739,5588.929580458417
1740,5583.383480289242
1741,5579.389032312461
1742,5583.01091794832
1743,5587.62416629431
1744,5580.510297799527
1745,5582.805675403252
1746,5582.607734618637
1747,5582.138183022303
1748,5576.994761093919
1749,5581.58173887795
1750,5584.067849713797
1751,5581.690846956777
1752,5580.0222079572595
1753,5584.531319480563
1754,5577.341809826069
1755,5582.343370673493
1756,5582.127571325596
1757,5581.5811727980745
1758,5579.809038641182
1759,5577.155973439142
1760,5579.722815718187
1761,5583.65640475228
1762,5580.059040252751
1763,5579.58870898381
1764,5576.204918841973
1765,5587.835675551967
1766,5586.560274916422
1767,5580.0277394492605
1768,5578.703136620316
1769,5582.009666280082
1770,5584.648004253462
1771,5579.4656645148825
1772,5584.143082152232
1773,5581.236937126679
1774,5580.3600940727665
1775,5583.077701378272
1776,5581.1432253981
1777,5584.256128849246
1778,5587.778854921994
1779,5580.3426281707625
1780,5583.535706226634
1781,5586.747783425597
1782,5576.16999737931
1783,5585.1643539567995
1784,5592.680891950386
1785,5580.789923002949
1786,5578.8807321952745
1787,5570.322538469196
1788,5586.16741634047
1789,5580.993362926359
1790,5577.011934301358
1791,5574.086984782187
1792,5581.976294719311
1793,5567.639745112034
1794,5566.18087804005
1795,5591.432116483146
1796,5584.025996821855
1797,5576.92006568303
1798,5576.962546212228
1799,5576.46369977396
1800,5577.703334132267
1801,5587.996315472179
1802,5579.749094471151
1803,5580.762558425477
1804,5576.930231128945
1805,5577.773785195408
1806,5571.493842751998
1807,5580.497410964449
1808,5575.40836061264
1809,5586.975301273993
1810,5570.680948706086
1811,5573.373889122934
1812,5564.339637170264
1813,5555.683306662097
1814,5571.081471887897
1815,5567.175511418056
1816,5571.495146459499
1817,5562.574735486505
1818,5568.539133938573
1819,5588.4688786068855
1820,5580.7351073074315
1821,5565.272521259889
1822,5568.16088202007
1823,5573.308599378152
1824,5576.7230060237835
1825,5579.750248221212
1826,5569.141038508932
1827,5593.902506754069
1828,5580.845942457975
1829,5572.574579733926
1830,5580.263625420206
1831,5586.099191348469
1832,5579.912425831918
1833,5582.076468169943
1834,5586.15372175944
1835,5594.0625668059965
1836,5580.074071643152
1837,5580.265602799015
1838,5587.183625291908
1839,5590.408128606793
1840,5576.100926232012
1841,5595.426129706982
1842,5591.2503797230365
1843,5581.153525347807
1844,5585.886355213449
1845,5586.355060547734
1846,5585.36325714477
1847,5584.105881603087
1848,5601.135109921138
1849,5587.194099166124
1850,5577.806593342953
1851,5588.011393911614
1852,5583.312013737095
1853,5594.608556157796
1854,5599.4431544899
1855,5592.277908719215
1856,5584.240869009888
1857,5588.1950383985895
1858,5563.353656364292
1859,5563.216373140756
1860,5553.735404873078
1861,5555.969796374434
1862,5554.661223199581
1863,5548.861654278892
1864,5565.387118361615
1865,5559.5687605293315
1866,5563.023871040212
1867,5570.668246222722
1868,5575.157082362999
1869,5588.1395078712085
1870,5578.692360130011
1871,5575.949800658448
1872,5571.129286232014
1873,5577.957869128978
1874,5584.059896004808
1875,5576.534348647162
1876,5581.463645082913
1877,5578.465221803451
1878,5579.965400398387
1879,5581.128860099006
1880,5576.5596149823505
1881,5579.915616870356
1882,5580.424968328019
1883,5582.198866621742
1884,5575.236168978661
1885,5578.802523463605
1886,5582.3476686522945
1887,5578.345028683991
1888,5578.422966135327
1889,5580.5498002742115
1890,5581.641625447312
1891,5576.826489009076
1892,5585.418678419264
1893,5581.250097154697
1894,5578.098375432057
1895,5577.03406717464
1896,5582.015878904893
1897,5580.379604360799
1898,5579.705657511827
1899,5576.690048464564
1900,5584.732322019575
1901,5584.605954619694
1902,5578.436455010195
1903,5580.192833267179
1904,5580.527588191588
1905,5581.116256751998
1906,5576.033093091759
1907,5580.132886580385
1908,5576.432000777421
1909,5580.266228631612
1910,5585.152062662873
1911,5579.854231071047
1912,5582.812264811305
1913,5579.086526271639
1914,5593.578262980596
1915,5585.956929609791
1916,5572.022867293941
1917,5581.543075547714
1918,5578.502641676388
1919,5581.2144595991185
1920,5580.611804408951
1921,5580.327284452146
1922,5580.22501351676
1923,5581.194627123538
1924,5576.521570577255
1925,5582.051955927421
1926,5583.436524127782
1927,5582.497775133229
1928,5575.983157360443
1929,5579.557123698794
1930,5579.787513500477
1931,5577.411220977378
1932,5582.326125397324
1933,5581.443409347592
1934,5581.061193122282
1935,5578.538154367322
1936,5577.655503571672
1937,5578.6654765470785
1938,5582.327686717777
1939,5578.798612854413
1940,5584.535528652031
1941,5585.101656411921
1942,5574.427096199089
1943,5580.305903619827
1944,5579.29049349569
1945,5581.422515962891
1946,5584.876521598939
1947,5583.276711838716
1948,5580.510950609263
1949,5583.508526121199
1950,5583.616939737813
1951,5581.855282093525
1952,5579.510348874406
1953,5581.476811345522
1954,5582.909689437525
1955,5580.435390747294
1956,5581.5616164137355
1957,5577.350481701997
1958,5582.764694867166
1959,5583.651598923952
1960,5579.711584684934
1961,5582.240742739362
1962,5580.984598990708
1963,5579.275219343575
1964,5576.982326295254
1965,5581.342426823142
1966,5576.219079563073
1967,5579.3906904323785
1968,5577.036331393363
1969,5580.063003858318
1970,5581.451302207614
1971,5584.763927438654
1972,5586.250505584785
1973,5583.953260657808
1974,5580.1031724294735
1975,5580.195523600702
1976,5585.172407022522
1977,5579.119034539903
1978,5569.30652696377
1979,5578.906074637242
1980,5582.571047701976
1981,5581.127647738529
1982,5582.736662389863
1983,5580.282369792148
1984,5582.316973890139
1985,5579.609323152341
1986,5585.298800889407
1987,5578.578535084083
1988,5577.6526653399815
1989,5584.173372304194
1990,5584.539898158161
1991,5582.679084490612
1992,5577.911265537041
1993,5580.043773994549
1994,5580.062115874833
1995,5583.942028915453
1996,5577.966277711966
1997,5578.5232327732165
1998,5577.4029357503905
1999,5583.4153972302865
2000,5580.462636322697
2001,5583.602805602316
2002,5576.234385565927
2003,5581.65029034603
2004,5579.768446794866
2005,5572.74190947637
